Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有
2010-04-19,0.0024860223913330207,0.001972658696633425,0.001350649267734834,-0.0068155685792081816,0.005731759279188669,-0.00016788760787147698,0.0032788224401593324,0.004320908810757408,0.005297895577608092,0.0011942085037020488,0.002642540315294495,0.004776610356456256,-0.001465238929680743,0.0012816898469215302,0.004623590742189606,0.0035996645975238605,0.00376997806625079
2010-04-20,0.01768298577687634,0.01259979973332804,0.016309384656524324,0.01579190071957852,0.014029145119345205,0.021004191062689682,0.00992785445096115,0.006795006043105272,0.001420902623049843,0.0166139845330016,0.0048809195177335635,0.019585401872734103,0.00629622756385436,0.006870605430964655,0.009316420167207719,0.018756237388325405,0.0089310266455358
2010-04-21,0.009292228488711973,0.0030427189499372966,0.011884969216639237,0.005587567843306263,-0.0038933150070541394,0.00624719662084054,0.001333577434484876,-0.0012352549753236086,-0.005115751141444615,0.010287669311791724,-0.0021982897370296465,0.009439967614452571,0.0010393475560814742,0.0020547114406284056,-5.814308878543959e-05,0.006552118484233952,-0.001820125008316631
2010-04-22,0.018258548525443227,0.010236197255365492,0.014143582144848694,0.024315291680832535,0.012027471735107811,0.013265079730162232,0.006237315175855213,-0.0009421864759580963,-0.00654200569434827,0.01577392811521024,0.009091123620466317,0.016468659300573188,0.004362212696669615,0.020791340146408585,0.00587923139211756,0.01626770034388377,0.0029833866725426095
2010-04-23,0.006857428493283984,0.008565163895693997,0.010766355080761666,0.010736869275492812,-0.0024673937856281064,0.006907002523113363,0.007685952762554496,0.0048080375866725936,0.00010409835077099987,0.010357363677421742,0.008905965877712427,0.011300317784715633,0.0004665139453926775,0.0004083673867350726,0.006039349660260049,0.006571018138029456,0.006527988206525892
2010-04-26,-0.005948075874782032,-0.00205791805738773,-0.0009422403031843138,0.009871510730997365,0.001528082726543745,0.002174925282028852,-0.002761577728841657,-0.00373834731923967,-0.003984882347410401,-0.006141778732077285,-0.007432638753736797,0.0015520418145915133,0.00016154518199697058,-7.014811529688371e-05,-0.006377545032221209,0.007581982928248913,-0.003776348345721492
2010-04-27,-0.027930346629153998,-0.028354642109231058,-0.03863134009645357,-0.04024261441598762,-0.02982972534335805,-0.03912828110825892,-0.023211857265793764,-0.01609471377147914,-0.010931033528165806,-0.02624011748099349,-0.01645650077250564,-0.040137367423388186,-0.012366499314559519,-0.027963791426052508,-0.02714936450559438,-0.03831721058886922,-0.023650306903262863
2010-04-28,-0.0019159323700829298,0.005024340824410766,0.0034918782606979215,0.013913397593607355,0.004757236490059498,0.005886167817423127,0.004302341575413624,0.007107557907290264,0.006604363368478118,0.00803657750687568,0.008955542241884494,0.005285451259601218,0.0007264821188899097,0.0015729863270779625,0.007634084998679359,0.012451568699479559,0.007596129195875045
2010-04-29,0.024007379933748345,0.01782450244319883,0.028268388506646543,-0.012282944356250911,0.008347186645435361,0.021218546069064766,0.015738342485254745,0.007007979615280086,0.007654465444581837,0.019691078600892364,0.015338447764450227,0.026972201000866548,0.007200552606155925,0.011183408952837648,0.01729341784399975,0.01839803657907213,0.012397317402718988
2010-04-30,-0.024602346924472798,-0.019765142323313774,-0.02707467237010584,-0.027819741455856424,-0.024082668156655166,-0.029799723385943472,-0.015167455897321245,-0.005541770532882917,-0.004107451313967503,-0.016350574850150696,-0.01955632012195261,-0.03271073990473956,-0.01127934237773473,-0.022634828086212807,-0.021980083278894752,-0.028550947322697348,-0.016961961307687123
2010-05-03,0.018660189912928823,0.017872811265332963,0.02565975645318095,0.025793387473729532,0.013933490347794468,0.019046545681169605,0.015327130537404553,0.008941666111439771,0.004527895715203998,0.00872032325987188,0.0178459763451903,0.012746483882524234,0.0074689049599698815,0.003464982715758514,0.013377434654798527,0.019793711241939564,0.012962258071194555
2010-05-04,-0.03156709898442343,-0.02837560623975727,-0.03336781070200761,-0.029601546277287248,-0.022684856846925276,-0.03629878978547848,-0.025663728640552205,-0.01696535970802878,-0.010946389636031822,-0.015134657846013456,-0.03744159771263959,-0.033445912264927304,-0.017303977167115157,-0.024777696683970396,-0.027055827868812797,-0.03679597281733525,-0.023515224396008616
2010-05-05,-0.006589917337606799,-0.009515213890076746,-0.01733680830683212,-0.03172601073324454,-0.007238809228166119,-0.01441660711333477,-0.007759472395611906,-0.0009584761950247653,0.061723823810494634,-0.0035230497806199926,-0.01108472287777269,-0.005152526502847609,-0.0037943876189869756,5.753968088399797e-06,-0.007066504612890717,-0.01731907546058516,-0.00595623996535144
2010-05-06,-0.039133651125577026,-0.032737217046360435,-0.03959433015315613,-0.03559611988128528,-0.03518453088187844,-0.038446899883515004,-0.03135636460932656,-0.02600973463852075,-0.017320400837167026,-0.028846082279800154,-0.04312591024405192,-0.049599601678223124,-0.016764250336654605,3.968254027385561e-06,-0.03424440682390089,-0.039361406567886795,-0.03321356405824416
2010-05-07,-0.02040528578959148,-0.021558978229696966,-0.026980470408686563,-0.03604469226011368,-0.01898693084183904,-0.028628206930128956,-0.018407484333476748,-0.010687608783354868,-0.00899133247003082,-0.01406958528414443,-0.009218693616157573,-0.015201376231416232,-0.011803313701431152,4.761904655467896e-06,-0.016455883483261144,-0.026718011779532463,-0.014875105020117463
2010-05-10,0.06479355994350029,0.05502862870018164,0.0713470307109122,0.07767341512297452,0.052318978932903645,0.07402085117246907,0.05050715844535479,0.03234057055175439,0.02456492824222671,0.03874464522464538,0.07660372612256278,0.06832834750657528,0.031929207110307584,5.753968088399797e-06,0.04899158629973733,0.07275832074098015,0.044041018488628625
2010-05-11,0.0025343052637490124,0.004294350252725109,-0.0015245679492975966,-0.018306158702587255,-0.0009246496157900204,-0.006495831851545652,-0.0022940886082668355,-0.000902981743559823,0.000705451013200919,0.0002174284042529422,-0.019219365579519178,-0.008784527884824336,-0.004502971912814607,-0.0009940476188110927,-0.004416954982429471,-0.007136809562153918,-0.0028410813242505384
2010-05-12,0.017659650158061306,0.017593410754601822,0.02350655003134684,0.03608155307862858,0.0004690975482386563,0.02555193063545056,0.01493210578954982,0.00941967556333702,0.004672354506854927,0.01227762896857125,0.017326001741853014,0.012954852607877848,0.010089290427149976,0.007762860363765501,0.015326479256212572,0.02048521192905827,0.013986207467775458
2010-05-13,-0.01781771786551886,-0.014484141770448988,-0.01758162214240085,-0.009725309765602031,-0.01509785040998117,-0.024355804808477655,-0.013249094047962212,-0.007579491960471169,-0.006073747993738079,-0.008466034602201284,-0.013042915147083646,-0.013719100366910968,-0.01043391359160192,-0.01462948089544815,-0.01323277629843474,-0.019576270191096014,-0.012430803476964791
2010-05-14,-0.027075045465422224,-0.025320722739006107,-0.030325564173112357,-0.021314506304206247,-0.01611848552387079,-0.034251091863235356,-0.020063681429120184,-0.011240651004498902,-0.013282546921281734,-0.017238983291177318,-0.03583160470080799,-0.031024837416109636,-0.01625690925217548,-0.008819468154992648,-0.021833652445680203,-0.04119010022241162,-0.018105210102904
2010-05-17,0.003198084216215869,0.0028482006840704517,0.0027891773199924734,0.024403954555553695,0.0009810562896098052,-0.006501100037369778,0.0035863975490865877,0.004732882467673331,0.0029204081626478043,0.0028660604061531564,-0.008768654627003249,-0.0044046520492925425,-0.0018585932800625085,-0.00443528398348605,-0.0014089026447246633,-0.008404072532847393,0.000526758394439053
2010-05-18,-0.02395543678291472,-0.016136906167440488,-0.02475704805904147,-0.02046880602545699,-0.011893099188648176,-0.02231641314715293,-0.014462241501969477,-0.007177433450575288,-0.00327245523529647,-0.010853919382954377,-0.02452692663508333,-0.02512102141104468,-0.009683612333054871,-0.001005496728416433,-0.017544843430954218,-0.02524689992103055,-0.01360243281186213
2010-05-19,-0.00967399016224825,-0.01106035278239579,-0.010800876672446417,-0.01893954199058998,0.007501766126373529,-0.006587229520872149,-0.00864644315656104,-0.005937798600782144,-0.0017779422669874372,-0.007084824720111021,0.003957655303633437,0.003864572934347354,-0.0025782024324254413,0.003589573799586256,-0.0037572513638715788,-0.0025499338254966527,-0.005693815039498951
2010-05-20,-0.04561296175057279,-0.04249339971635061,-0.05152779365130505,-0.05611153176746113,-0.039952830596972376,-0.0586219752428383,-0.03973112601330483,-0.03085333489518768,-0.025709199085155537,-0.033155721383240466,-0.03155314882856438,-0.055689675104381164,-0.025334400239837403,-0.032685214719101185,-0.040601050359033386,-0.05433827959383604,-0.03775939665329753
2010-05-21,0.026219363262818044,0.0189680768133839,0.030779915700504985,5.9523811889073204e-06,0.016767107669478202,0.03797812459412718,0.01638214739599684,0.006310563437040511,0.00946595632461868,0.009912092290263618,0.02827125911341528,0.04214260520337781,0.015847821678707342,5.9523811889073204e-06,0.019726852370375192,0.031135943440292035,0.014599324339458208
2010-05-24,-0.01309995167956758,-0.007088196413584528,-0.016241551258833704,5.9523811889073204e-06,-0.009489375741127008,-0.01764372759642715,-0.011070666010817808,-0.008089822165230982,-0.005603258128265116,-0.009692408077488942,-0.016787345215664672,-0.03169107982156587,-0.006156054884452655,5.9523811889073204e-06,-0.013821742186819811,-0.016868835904162854,-0.012831135739461597
2010-05-25,0.004373505817521778,-0.004051185696310266,0.0037297357637231755,6.3492062072905275e-06,-0.004370937704553558,0.006151538326607665,0.0012713299767595958,-0.0042832226862410915,-0.0055754126629801335,-0.004221311321084702,0.006778953940040518,0.009234230258057296,0.002247550770250743,-0.0009936507937927095,0.003462493257065632,0.00433431701619754,0.0010210067761684538
2010-05-26,-0.002563446512383398,-9.063613619296175e-05,0.0019750515651452065,6.3492062072905275e-06,-0.00045546758109774185,0.006520045525751772,-0.0023312423454342097,-0.004829702413059102,-0.008743146753489113,0.0013036490156905392,0.0003261972007377234,-0.004655535255144062,0.0019202102435225393,-0.02256264831774546,-0.00504017349047488,0.0021673021665375375,-0.006028445059694687
2010-05-27,0.033544319706929955,0.03376283019541517,0.048193156517967996,-0.0009936507937927093,0.029036267646653735,0.04851297053794222,0.03405046599297888,0.024204935296498226,0.014248878746401957,0.027602202364410522,0.045954367356411896,0.05098027324620555,0.021094947881531136,0.009569920045803704,0.03757460337563508,0.05574281445108921,0.033498060407037844
2010-05-28,-0.011943113844466289,-0.008108292733731717,-0.017279496937233973,-0.008462425912279,-0.0012736535181537673,-0.022875911713244244,-0.01244377979687056,-0.006782338545810636,-0.038438076850240595,-0.008584014347937836,-0.02591955094295295,-0.02414457983383117,-0.008005161374212207,-0.005833307902018192,-0.013350440729503739,-0.02071918976417665,-0.012549319756413047
2010-06-01,-0.00989363438802865,-0.012946641748357737,-0.014514049719922924,5.753968088399797e-06,-0.004504642839280657,-0.026476035835554877,-0.017114649809040518,-0.01228236279153858,-0.005320844997972645,-0.01681462344349325,-0.030798677415785618,-0.016154589850844985,-0.018046141318184414,0.0030385677714686032,-0.019413820337834717,5.753968088399797e-06,-0.01682397882409925
2010-06-02,0.021056516752308713,0.02834647982759112,0.02748278014526466,-0.0009942460319116,0.029947134766179138,0.03740932794196641,0.026160687552877857,0.02081005536586647,0.018005514342175122,0.029865361830662598,0.03765530975874626,0.027485587877471712,0.02618503141496772,0.004881996975286094,0.026999091050346435,5.753968088399797e-06,0.02603953996281194
2010-06-03,0.004706990348237947,0.008521393806240604,0.0057876944609533305,0.010354865386385532,-0.0009351717737182367,0.003968173134321541,0.004619063541005203,0.00480162782386017,0.004013379327465875,0.0036594977300978848,0.0019235489810576895,0.0047066417256880835,0.0034712917676773384,0.006845750895850248,0.003980995636998396,5.158729969509064e-06,0.003443843828509374
2010-06-04,-0.04479934163594588,-0.0392132428628161,-0.04556710418460412,-0.04071549328770602,-0.03309401149680765,-0.05406458818323994,-0.03868937334624108,-0.028163864371568915,-0.02184226897470496,-0.036011996813231695,-0.03614450620241939,-0.03389938363166169,-0.025395594403824474,-0.03519253653462165,-0.035584573521902,4.761904655467896e-06,-0.035136212504524145
2010-06-07,-0.022353395461628404,-0.014738693397495102,-0.019187463888975777,4.166666536577164e-06,-0.020977935681534058,-0.037135853240218446,-0.0139312401730671,-0.002331524668783678,0.0009643564736038192,-0.01520079060768322,-0.02575130163121332,-0.024029782001540878,-0.023874114541705554,4.166666536577164e-06,-0.018579931039063344,4.166666536577164e-06,-0.012451520913546621
2010-06-08,0.014927049397843138,0.006938273003942289,0.01296904098682891,4.365079341426728e-06,0.014076237337437994,0.013767474036063446,0.012442245972204731,0.01287460702506247,0.012896175114288453,0.013063605482145413,0.018606617379471856,0.01605440223978672,0.000660777490326425,-0.0009956349206585733,0.010793514638619477,4.365079341426728e-06,0.010712193124629454
2010-06-09,0.002780906116647513,0.004033391563039787,0.003169577579766207,3.7698412225359962e-06,0.00300559198771645,0.016336285854735025,-0.0017544105180619055,-0.002393108619037435,-0.0033442166932674414,0.01203955543916621,-0.007942646008132433,-0.011955819900742504,0.02088251548717785,-0.0018632729634211476,-0.006122184564156081,3.7698412225359962e-06,-0.005345708246514036
2010-06-10,0.027534272290533256,0.02342427138967862,0.03564306557536134,3.3730159084948284e-06,0.03019237582769505,0.04225697251554676,0.03064333717191764,0.022379593664585893,0.014219834421657588,0.026650421782543343,0.0550173253480689,0.0275346935043308,0.027170822801208055,0.011199967000643962,0.030142091452445886,3.3730159084948284e-06,0.02923123222022217
2010-06-11,0.005029560943321969,0.009708168722018696,0.008009782617613207,2.7777777896040964e-06,0.0028168996675660973,0.006998750031718974,0.005300424257461948,0.0017373560984072682,-0.00026002967023375375,0.0015004286986936412,0.010594893730314244,0.012510698670631685,0.005450342116454682,-0.007856672791155872,0.005530343941949865,2.7777777896040964e-06,0.004855625828061871
2010-06-14,0.002072723375492391,0.0016058759537352406,0.003595655883731357,2.182539670713364e-06,-0.0017501582145588784,0.008515858436335453,0.0007933806854138499,0.0028973589076194866,0.0021909333476453022,0.00559411232052877,-0.0034712042126144433,-0.005763400922536889,0.0026940551431692927,-0.010559026632076885,-0.00234493267709689,2.182539670713364e-06,-0.0015502971387340025
2010-06-15,0.01829366840598463,0.018770881993491712,0.023382244692185254,-0.0009968253968963548,0.02253135542422372,0.02894128518077994,0.022298893006074037,0.016369892537886722,0.07024912998756755,0.01945747277510253,0.032090196250163655,0.027286337756738884,0.022258793464194227,0.008458379494225381,0.025745210581824263,3.1746031036452638e-06,0.022737797920475922
2010-06-16,-0.001635683704813082,0.0005566512585244048,-0.0017958206380388972,-0.002943683053961927,0.002291348708391202,-0.010047120465668396,-0.0009863908893702519,0.002359349837172391,-0.01263398813432512,-0.006579504318012663,0.003850799419112174,-0.0012836791117914516,-0.008046816870698609,-0.004514459025048525,0.0002922348505043293,3.5714287133443927e-06,-0.000356946412292114
2010-06-17,0.0017249030235025338,0.0031666369106158575,0.0005718466141958004,-0.0030646436245515387,-0.02729614949283668,-0.012456128827738933,0.002180159317457098,0.0064101982936513036,0.00768020590625227,-0.0021616078908409846,0.010068103656567882,-0.0011773903233331007,-0.012818983214523951,0.013881334671144701,0.0008347495242660896,3.5714287133443927e-06,0.001607789588776054
2010-06-18,-0.0023986112194620385,-0.004396913352506818,-0.0030852032782682764,0.0006939389213476817,-0.06214949863974136,-0.004756679845965159,-0.00042633939607969614,-0.0009348569703678145,-0.040799105654548626,-0.0018014778150154758,0.001892174811840943,0.0014414151974914535,-0.0033338340546024037,-0.0008926894610871434,0.0021366528513986974,3.7698412225359962e-06,0.0010841552781215569
2010-06-21,-0.004722572330032105,-0.004189573109372728,-0.006288573846681002,-0.0025724570009182054,0.11090273670387657,0.009503714750732672,-0.004491224229400794,-0.004752484612583681,0.050647445811679584,0.009430055344851142,-0.001355796246699781,-0.0029728470414516046,0.007775762270589204,-0.014117641429990472,-0.0034178223463579077,4.166666536577164e-06,-0.0028645542594288864
2010-06-22,-0.022871960742281018,-0.020611429836981266,-0.0241252984997904,-0.018041396266387125,-0.021009943293563937,-0.023731735256373294,-0.018809885532585197,-0.014050715675341083,-0.0070180599857389446,-0.016578744272020437,-0.024511022886415886,-0.015300935219302089,-0.0139917102549761,-0.012635965786232042,-0.016221136131320268,4.96031746031746e-06,-0.01651494926949537
