Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有,成分股等权 (月调仓)
2010-03-24,-0.002818229273886442,-0.0067988130522520385,-0.003472084210335842,0.0008781493013238086,-0.004298820476523424,-0.003483997919607223,-0.0039972881208638405,-0.007821508405397685,-0.008334523230618361,-0.007233017568677948,0.0014201163387773906,0.0059048036100886065,-0.0017685797015820888,-0.00918319645664183,-0.0035395118666930432,-0.008476671932830837,-0.004854871091954371,-0.006376928750547412
2010-03-25,-0.006846021791731713,-0.0027450906402376406,-0.005494268612111175,-0.004918985715223982,-0.004976849445424352,-0.0054304676802338974,-0.002440584848707703,-0.0046982202204973785,-0.003955820723009305,-0.007321560414921522,-0.017216359445114807,0.008026092792558373,-0.0013362138665447968,0.0011735520925602065,0.0006920018253306153,-0.011130445034895797,-0.0016259814611557788,-0.00361421874238393
2010-03-26,-4.1948626591039585e-05,0.002289144568396618,0.0021217519065310705,0.0052922246390032105,-0.014194009699300333,-0.0013995361877443566,3.0428816032804237e-05,0.0007059282777350469,-0.005532413484898204,-0.004253306593904145,0.0019252020730210124,0.00754338986433499,0.00047904925561015544,-0.002111829655838449,0.0020198468877760545,-0.0032797964970519254,-0.0006002148349133485,0.001391598921004696
2010-03-29,0.008159264431558825,0.006692950998514263,0.00863643687237009,0.009332930105385231,0.021413645361073413,0.009003095936767866,0.005155198082766281,0.007992611029451235,0.00890080714391277,0.00912633369315374,0.01083074906178474,0.003753849061474768,0.0013061674903333063,0.002080264748558411,0.005200964256241811,0.00972474691261853,0.006347450676001731,0.007156372676207768
2010-03-30,-0.0013651940142037253,0.0013407578957886118,-0.003371139026990912,-0.003283816868019085,-0.009085341211494177,-0.005625655969678853,-4.033254379069366e-05,0.0015353642714434302,-0.0012929326284924888,-0.0008827705359325333,-0.0007081564629097922,-0.008234098000562254,-0.0006746909749204211,0.0011682172055607325,-0.0005132947681436271,-0.0077637905775074754,0.000682216540854208,-0.00022690641531937267
2010-03-31,-0.004336905198559659,-0.004574453027376945,-0.004723954417353319,-0.011477651312937667,-0.0044419011362175406,-0.0035587974304161787,-0.0026963515066776456,-0.00329474540324303,-0.002601229945117781,-0.0062360553324391525,0.001407868046401173,-0.001447635426610953,-0.0006329285486274976,-0.004456391211864177,-0.0031022004030532135,-0.0035841569421353183,-0.003407453155017337,-0.003459312323808102
2010-04-01,0.003479369324877803,0.008416103865160778,0.006057712749266125,0.013410375525424798,0.009678973873159987,0.010783485131600112,0.004368937273337271,0.007158295747345911,0.007014858313549968,0.008871841482305931,0.014069706103474026,0.010800521676611599,0.0012558657934225396,0.0057308718390265325,0.007448813267540855,0.011672710299734426,0.006837858248038842,0.008530744334537493
2010-04-05,0.016652774563259316,0.011694154432680157,0.02021899080312373,0.02517768409724569,0.022251039671879563,0.01801534711971161,0.00883775896050341,0.0033219009101021642,-0.0005594229785306833,0.01705223207560744,0.014017212018400123,0.020751683912692685,0.004936524252156208,0.008393291678621496,0.010104669888614472,0.018409382664736837,0.008149166208698322,0.011794361275413825
2010-04-06,0.005419224725097478,0.0025258744042007605,0.006625685882082089,-0.0009997692050894922,0.009066231438676079,0.005193966840565848,0.0024182453251481053,0.0015727483240038833,0.013193030956657857,0.008584733753001193,0.0022604772489206782,0.004194861018390332,0.0004144911026026313,-0.0003359296198992311,0.003298996805628456,0.002821619255260175,0.0023576023803422164,0.004287439589175959
2010-04-07,-0.00579468875506743,-0.00675920930132151,-0.012536377377746603,-0.00391345425764908,-0.011870945947710555,-0.008988501792960684,-0.006197901785889396,-0.004639317641925218,-0.00566466773616946,-0.010401704687464325,0.003922117538470821,-0.012309676561890637,-0.003048757843805634,-0.0017986696617502463,-0.002559086361803433,-0.012783706274168668,-0.0057122245669726235,-0.006014761574235297
2010-04-08,0.006600022440261791,0.0034552024224908935,0.0077910038901427316,0.002798239988163768,0.015981255479108593,0.011963643852048369,0.0034279528911360553,-0.001842011163960979,0.0007348591305840757,0.006329018768759841,0.012304799121270155,0.010909232111027449,0.0025987051298820463,0.0027991651821853724,0.00449413429433224,0.016963669749489423,0.0034641503596299916,0.002333033723728443
2010-04-09,0.008675530444224122,0.007376716482745949,0.010743051111255094,0.009002653965857504,0.009194256440650408,0.004767111009189156,0.006687456942580831,0.006523251649928696,0.005037567214371172,0.005317043096279022,0.006572502152811086,0.007679228294804743,0.0027226837101982353,0.007828264405314013,0.005451600150738193,0.005555314457545683,0.006566923515049838,0.007293062602274154
2010-04-12,0.003917294547216441,0.0011661298682626236,-0.00040069974939189676,-0.0038456832154775255,-0.0022340049030758714,0.0043983765295385405,0.0011550269929726433,0.0010771522634161741,0.0007148892964480711,0.0032113400761744426,0.002219918670551735,0.0010887140158001548,0.001028432846008006,0.001274486608076835,0.0034373062994097706,0.0026184593932703205,0.001589550407120166,0.001990199264420252
2010-04-13,-0.0024258074695765893,0.002088940097173892,-0.0013869473046347692,0.011894253893192262,-0.005539116082615256,-6.524992325271698e-05,0.0013249602893649686,0.00011758221679304486,-0.0008113672705709098,-3.3998464948804645e-05,-0.004622246435133738,0.006985428984207774,0.001413716064682622,0.0012871425748455984,0.0006614346568805957,0.0020414371953434746,0.0007518755976179126,0.0008769301838108757
2010-04-14,0.020724795004392952,0.01304084442307259,0.019457845456292023,0.007399840008340619,0.007638893840450452,0.021327470408830183,0.00878269086199645,0.0011956117996928324,0.002082197825808772,0.015952651283745366,-0.0007898850318236309,0.019254746099825637,0.005936696604876728,0.00935437264768859,0.01655171570753669,0.01870623901112619,0.01134929730176304,0.012583763954937922
2010-04-15,-0.0018032123485745345,-0.0004949983776272003,-0.002351838826496614,-0.011031563517043307,0.01555871595440096,0.003229075097076397,0.0007667519432825303,-0.0003437073265658513,-0.029043702769694237,-0.00215810986174522,-0.007812145813133067,-0.0006825819725438526,0.0016242973351508663,0.0020947750547237157,0.0009695083451457147,0.004121747354728607,0.0008250754901544255,-0.002332973730076913
2010-04-16,-0.0211816905229332,-0.016933854856627645,-0.024320135018040128,-0.04715211984237297,-0.00783146240788134,-0.026036082692962544,-0.01347593449161446,-0.008229871989585785,-0.002118496208053095,-0.016511315355809783,-0.004743445164971317,-0.027506844799776317,-0.00807697277076716,-0.013833893261729213,-0.02355488831304689,-0.02649191094517859,-0.015912251421297263,-0.016695253878390943
2010-04-19,0.0024883115072781006,0.0018895381394721086,0.0013592289501981485,-0.005695236880279535,0.008653547091923446,-0.00020590777387851852,0.0032762329060552773,0.0043203388362191685,0.00528545760045504,0.0011571079066432415,0.00792554977051831,0.004783700318076865,-0.0014635368011550842,-0.001798888959645865,0.004582896037199139,0.003592501923866476,0.00376997806625079,0.002541701866760458
2010-04-20,0.017847066474266378,0.012618471890469465,0.016284052863606187,0.024855733328035465,0.010935313369453187,0.0209774934792653,0.009923453373353933,0.006783407079961275,0.0014123766075906487,0.016621414674807766,0.004947060111777358,0.019601481961613786,0.006248773724217613,0.007210587928862406,0.0092967468875916,0.018661558561117928,0.0089310266455358,0.011900120176065607
2010-04-21,0.009457461725317763,0.003060741858107256,0.011947959873986811,-0.00943207438205456,-0.008056564640907787,0.006279847199046949,0.0013372310997192935,-0.001243616664483757,-0.005131615652781327,0.010329364875237376,-0.0022698226016025216,0.009466167942195678,0.0010357672928110403,0.007633884922112267,-2.9604814417265313e-05,0.006587222328624125,-0.001820125008316631,0.0022996966724577374
2010-04-22,0.015645491339680906,0.010277647826147433,0.014120695199224261,0.022215358413674287,0.012860092474094075,0.013209188475705989,0.0062396353445893496,-0.000957585682719661,-0.0065818707691027295,0.015817007733035498,0.009161312941186325,0.016466678118745498,0.0043285036670914715,0.0209907665571041,0.0058911736307836055,0.016230554945572365,0.0029833866725426095,0.00819800636234366
2010-04-23,0.006983397037654565,0.008745549215335956,0.010732680060257183,0.010926060757779625,0.0002280848431468063,0.00682418331248924,0.007660204164196809,0.004794272352830678,7.718114486631377e-05,0.010289831339928116,0.011025499413916937,0.011282013446123323,0.00042450777170468666,0.0005450002923635439,0.005986879608689972,0.006485032662195163,0.006527988206525892,0.00836432763023327
2010-04-26,-0.006158510546426,-0.0019179368135820315,-0.000945607161778424,0.0105450711016175,0.008945049850965532,0.00221617835784178,-0.0027607222314384363,-0.0037373414825935865,-0.003969263254134914,-0.006137509896629838,-0.012780786320740428,0.0015889071660765597,0.00017028807475921918,0.002640678501082939,-0.006341290512145987,0.007706162942292002,-0.003776348345721492,-0.0028508493301183085
2010-04-27,-0.02775330818970622,-0.028357783472419427,-0.038552624691106076,-0.03995119374601887,-0.02045134745552924,-0.039114064442356024,-0.023183968407723583,-0.016081698407533214,-0.01091130995896848,-0.02622853658986559,-0.016342285344674246,-0.040143904607366165,-0.012322160808766722,-0.024753894418688915,-0.027104771687846252,-0.03827746792237365,-0.023650306903262863,-0.02618629812578601
2010-04-28,-0.0015016964144236383,0.0050465267476374285,0.0034622901480878083,0.01830358043265653,0.004863418611008977,0.005788191915995429,0.004282216174955054,0.007089898003035319,0.0065984208855267516,0.007994644243428347,0.008978685653427828,0.005193920652874904,0.0006949943199214714,-0.005651215473859373,0.0075869975017506175,0.012367382675227714,0.007596129195875045,0.006137871667341869
2010-04-29,0.02349081401786721,0.017820478830083593,0.028298015467614346,0.003984922974728694,0.01257103320826672,0.02123581325112555,0.01574287193230223,0.00698922324029075,0.007641821254004441,0.019743884707583377,0.015239778207790248,0.027026058976170025,0.007187254366571437,0.017909168601114057,0.017319018778400207,0.018391893174270556,0.012397317402718988,0.01639180148474173
2010-04-30,-0.025201530921853035,-0.01939615825458822,-0.02594507259662261,-0.019399548045732212,-0.024897469944929716,-0.02932987188502443,-0.01474074485550543,-0.0053646778067034965,-0.0038036966552160933,-0.015253914551771207,-0.017527960208599053,-0.03090557764150519,-0.011065087637605029,-0.030623620199638435,-0.021933698023259646,-0.02776179065184649,-0.016961961307687123,-0.018328790473821036
2010-05-03,0.019117426348776174,0.017171185501746816,0.01795183057534084,0.026000476189143012,0.014886528724327622,0.020254657195791656,0.01413276303487685,0.008531565383038389,0.0037772345414394505,0.021009569851320485,-0.00032199474259190543,0.020544063222494937,0.0059247709861851615,0.012257279440961584,0.013640702683047146,0.01924540692393713,0.012962258071194555,0.01484403155969611
2010-05-04,-0.03160765205080346,-0.028323613094470852,-0.03336363880322976,-0.02918155930944147,-0.02355616115078201,-0.036375487733315476,-0.02562293735269229,-0.016923227829536078,-0.010926503546717493,-0.01508810745513389,-0.037750261205872694,-0.033481398284303424,-0.017233967245719826,-0.02095870426923061,-0.02704993529733827,-0.03685989385527949,-0.023515224396008616,-0.02630441223383726
2010-05-05,-0.006338025349384914,-0.009462502808400159,-0.01730497470567882,-0.027290232319023732,-0.007191521349072601,-0.014106661251709746,-0.007673915125081445,-0.0009438709299139336,0.06199575485251726,-0.0034558249373979446,-0.01038625132182686,-0.0050864760375890095,-0.003569093196401848,-0.012338825185752076,-0.006997264355537296,-0.016845356249603947,-0.00595623996535144,-0.0015660676251785279
2010-05-06,-0.037493589861512064,-0.03268638440016111,-0.03959913049770923,-0.033057818311337805,-0.03560153712260531,-0.03825458169913358,-0.03131171369975699,-0.025997371160949245,-0.01725954018267198,-0.028807311135414827,-0.043085897770381465,-0.04953057483550486,-0.016558669169886235,3.968254027385561e-06,-0.034187703388919397,-0.0391418756075219,-0.03321356405824416,-0.03077355560279072
2010-05-07,-0.01805381287537588,-0.019931338787740782,-0.026987606507188653,-0.0313701241271963,-0.019814775144922435,-0.028624209091539177,-0.018374722750259254,-0.010671266831563796,-0.009132356538531769,-0.014067450021806677,-0.007449877463639145,-0.015205416836646552,-0.011713341552420766,4.761904655467896e-06,-0.01642405048121763,-0.02689477282970519,-0.014875105020117463,-0.018713989076303505
2010-05-10,0.06301272928910258,0.05498934765489383,0.07130555622325112,0.07843562349549486,0.05543657023864901,0.07394552823222113,0.050403274532187604,0.032303859445831085,0.02458218131979388,0.0386548725117002,0.05374514374977217,0.06836260283408184,0.03167827242709877,5.753968088399797e-06,0.0489344276107925,0.07275062804604385,0.044041018488628625,0.04962825694325532
2010-05-11,0.0026793248744561076,0.004335073054519984,-0.001498876217869792,-0.003651969273331987,-0.005087820713126965,-0.0065539880585144365,-0.0023079752437725667,-0.0009027207019750281,0.0007725441825627131,0.00026319830071569754,-0.01886576643544776,-0.008938688562012204,-0.004526137673497134,5.9523811889073204e-06,-0.004463590042753818,-0.00714518743964423,-0.0028410813242505384,-0.002601699706963708
2010-05-12,0.0174554900211664,0.01741333206023143,0.023495049563856236,0.036398142789049764,0.0011665767146298665,0.02544604280879592,0.014902028896955972,0.00940916556469255,0.004669513673615619,0.012239156462129258,0.017380949914450362,0.012950787095275754,0.009971380312179626,-0.0009940476188110927,0.015290897877775874,0.0202189375479672,0.013986207467775458,0.01702359923844325
2010-05-13,-0.019817752855690426,-0.014459254951501195,-0.0175144988367375,-0.00961116607793194,-0.0030084612459657274,-0.024437654986647118,-0.013218781233677583,-0.007568608969757849,-0.006145044083670241,-0.00848422151349851,-0.013024045773008908,-0.01369805070414049,-0.010378216086780018,-0.02791208484247132,-0.013185623970882562,-0.01961805698717694,-0.012430803476964791,-0.012954055735309096
2010-05-14,-0.026726506449896013,-0.023963095110677575,-0.03031244655698597,-0.02124047269399082,-0.01627905031874721,-0.03446174728507407,-0.02001479018763467,-0.011232107718135556,-0.013555611370373852,-0.01722133913600871,-0.033992069926525675,-0.030962372713821698,-0.016302921190135582,-0.005057291929276915,-0.02182233434212085,-0.04174782825746048,-0.018105210102904,-0.021201307506912983
2010-05-17,0.004339483508838125,0.005778764478918313,0.0027594973504421094,0.024630806334303777,0.0010735169264332193,-0.006830719118012792,0.003590424835715646,0.004737809407651756,0.002775328913316098,0.002884584150644771,-0.022103742965504106,-0.004483187860731164,-0.002002630824773043,-0.00443528398348605,-0.0014334261346651308,-0.00885381612475427,0.000526758394439053,0.0012312102161119239
2010-05-18,-0.02423493714954364,-0.016165562529005483,-0.024761305492846653,-0.020360116584063885,-0.014790666880242278,-0.022225156634645995,-0.014426455583605068,-0.007171174985570598,-0.0032676635545686606,-0.010843522937482844,-0.024627505537137183,-0.025037254374111095,-0.009584577063587804,-0.00036127942123727645,-0.017514177715755978,-0.025178629511401533,-0.01360243281186213,-0.01523070959233153
2010-05-19,-0.008614394147177427,-0.011059718329188553,-0.010833255374228643,-0.01870774822751094,0.0075914140121452235,-0.006502437461011578,-0.008623337237175508,-0.005921531725851274,-0.0017002510405718738,-0.007054263443594024,0.003954980151538461,0.003876764084511088,-0.0024920430062950203,-0.007473342708880903,-0.003746763748226674,-0.002368337985364767,-0.005693815039498951,-0.007140821307894618
2010-05-20,-0.04628272137012518,-0.04255190690672092,-0.05154278650545993,-0.05489442433899962,-0.048760665883646526,-0.05883855186890677,-0.03967653359806676,-0.030826218607375964,-0.02579955027208492,-0.0330901009443257,-0.0315053254113461,-0.055743819538764824,-0.02524620787399341,-0.031685310854441116,-0.04059873703779867,-0.05465722192886582,-0.03775939665329753,-0.040511791947925334
2010-05-21,0.027037808207605298,0.020613760428502697,0.030769031743339934,0.03640905979456102,0.01815060027241866,0.03803014304416423,0.016334189420759364,0.006292939838295159,0.009495653756600338,0.00991862337317112,0.030154156369124104,0.042250247221425286,0.015723002515395428,0.00829956057015946,0.019698939797271,0.031183363578025036,0.014599324339458208,0.018019405541501003
2010-05-24,-0.013329288488848361,-0.014419275359442053,-0.016252224804281203,5.9523811889073204e-06,-0.014033239422869975,-0.017654997807557908,-0.011046012291394368,-0.008077432503482852,-0.0056514402373214236,-0.009683458577733298,-0.01299438440632868,-0.03165763232425164,-0.006116377707772679,5.9523811889073204e-06,-0.013785468698789435,-0.016887977753272984,-0.012831135739461597,-0.013323542251123817
2010-05-25,0.004887123203334339,-0.003992745468869795,0.0037481401255191884,6.3492062072905275e-06,-0.0043571387972422505,0.0061033452886143785,0.0012658319078291181,-0.004292759264323917,-0.005632797890411693,-0.004209600105234447,0.0068616286150255945,0.00932326726667291,0.002227072406572123,6.3492062072905275e-06,0.003455706014016931,0.00418824122395955,0.0010210067761684538,0.0013119765684055432
2010-05-26,-0.0024219932498575486,-9.565187396591722e-05,0.0019829873956699897,6.3492062072905275e-06,0.0006836369817960921,0.006677907619057306,-0.002344562319329711,-0.004820720721303553,-0.008720610398579243,0.0012234372712618294,0.0003796461354170482,-0.004670261382811268,0.0019719472979604848,-0.0009936507937927095,-0.005043501665445663,0.0022651686622045305,-0.006028445059694687,-0.0015343085021935665
2010-05-27,0.04220622165047336,0.033815294204693806,0.048183521344890914,6.3492062072905275e-06,0.027861121198983468,0.04829519457771633,0.03401402415294764,0.024189826883759726,0.01423533590270612,0.02757916320009402,0.04614927938266958,0.0510256374523335,0.020893840708288668,0.009569920045803704,0.037545962342038566,0.055634935807355804,0.033498060407037844,0.03573545109500192
2010-05-28,-0.012340620597146384,-0.007114804271388832,-0.016284400730018772,-0.0009940476188110925,-0.010296843130855774,-0.02198652841712353,-0.012044094112786334,-0.0065286177702352,-0.03827334606844204,-0.0076433155963928434,-0.024093756497310798,-0.02295326003485196,-0.00770452681207527,-0.005833307902018192,-0.013288182455861622,-0.019457612104561962,-0.012549319756413047,-0.016130283894698123
2010-06-01,-0.010430000677535526,-0.014025413424131224,-0.023556700636295683,-0.024464166379130372,-0.000934038096420173,-0.03220395865538599,-0.018214265883707222,-0.011694682745461106,-0.005675612162652316,-0.015473218879775694,-0.03657412247615401,-0.03158821464225417,-0.013979087363061023,0.0030385677714686032,-0.01897590496879166,-0.034757495585380764,-0.01682397882409925,-0.02179050206296307
2010-06-02,0.021787762891065567,0.028476693577085013,0.02759927550076269,5.753968088399797e-06,0.003406359469640073,0.03745304185202529,0.026261588859460325,0.02082232175843078,0.018045115814783047,0.029825453631422923,0.03919342260751566,0.027523967725909294,0.026621736844395023,0.006215330308619427,0.027201647687374167,5.753968088399797e-06,0.02603953996281194,0.028200850832455854
2010-06-03,0.004772250896993116,0.00850736573951829,0.005746640891885215,-0.0009948412700304908,0.0008926880118190841,0.003874611849668126,0.004603455762203812,0.00481146637847645,0.004003002882402613,0.003642060878525784,0.0018879265431752037,0.0046431266542383085,0.0033929955441686956,0.00012007330132942392,0.003949248835581341,5.158729969509064e-06,0.003443843828509374,0.005307748742294744
2010-06-04,-0.04450566304737866,-0.03860066691155976,-0.04571432606907268,-0.039929059634599896,-0.047989802833053805,-0.05425850245622598,-0.038767061554465354,-0.02818796436466514,-0.021859905948691243,-0.036123881380786,-0.03408250965144886,-0.03395140106401633,-0.026261608838038363,-0.026622229009814164,-0.035662889807002496,4.761904655467896e-06,-0.035136212504524145,-0.038137067165240325
2010-06-07,-0.022625500377267092,-0.01854776449354259,-0.019303826712536103,-0.030268121686273162,-0.01915259282613761,-0.037098525407379186,-0.013992892900489742,-0.0023314500096139057,0.0009465410938982794,-0.01512857699580333,-0.012135895327388624,-0.02409533356562995,-0.023795157453516895,-0.0038732315390724017,-0.018669544693568574,4.166666536577164e-06,-0.012451520913546621,-0.017051732841323018
2010-06-08,0.015069653864842276,0.0069590111836722885,0.01302687438277452,4.365079341426728e-06,0.01475803715214598,0.013871066221313486,0.01241558535024048,0.012851950346347115,0.012880558365069555,0.0130396479152525,0.01869970169761801,0.016176522451691596,0.00098723475745858,4.365079341426728e-06,0.010876523962077831,4.365079341426728e-06,0.010712193124629454,0.010625471536221896
2010-06-09,0.0025716007068571586,0.004036590564888431,0.0031755533620027388,3.7698412225359962e-06,0.003996965230293674,0.01591172850699112,-0.0017625042533086644,-0.0024262032091276944,-0.0033880985477927625,0.01170471344341198,-0.00801476544242551,-0.011926136938014973,0.020332268639589444,-0.0009962301587774641,-0.0060889327210607086,3.7698412225359962e-06,-0.005345708246514036,3.186126254787255e-05
2010-06-10,0.03435041750347117,0.0235286611931329,0.03579231182797925,3.3730159084948284e-06,0.041827040138545865,0.04250585820310762,0.03080380540382841,0.02243156773052044,0.014260658827986137,0.026757934407963237,0.05504509604828619,0.027685380301393944,0.027576037390172933,0.011199967000643962,0.030347285293594855,3.3730159084948284e-06,0.02923123222022217,0.03370856550174329
2010-06-11,0.004675685338475978,0.011000089160771604,0.008032865905827314,2.7777777896040964e-06,0.004938722913451001,0.0070047724174448,0.005314629318862285,0.0017709050573180918,-0.00022118763661378339,0.0015509580912157345,0.012466659289220187,0.012458952212336092,0.005642498302732299,-0.006856672791155871,0.00553146030646048,2.7777777896040964e-06,0.004855625828061871,0.005596056790532508
2010-06-14,0.0018127845389901425,1.8111451176316701e-06,0.0035828256301645533,2.182539670713364e-06,-3.671888259868607e-05,0.008406426923542319,0.0007917977016499477,0.0029011187363574727,0.0021787299834573086,0.005503875297322466,-0.011423891837777717,-0.005748211988333358,0.002750261608328539,0.01041802082915766,-0.002358102134122452,2.182539670713364e-06,-0.0015502971387340025,0.0007049652872068808
